sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
6,26,900,5,3.4,2.1,1,3,3,11,15,1600,13.57710138,140,0,4.092743659
6,20,900,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,146,0,4.092613579
10,11,500,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,176,0,4.090254291
6,17,650,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,151,0,4.086211058
8,26,650,5,3.4,2.1,1,3,3,11,15,1600,17.21725299,153,0,4.084373275
12,14,550,5,3.4,2.1,1,3,3,11,15,1600,23.4054128,174,0,4.078796945
12,29,950,5,3.4,2.1,1,3,3,11,15,1600,11.83309493,151,0,4.076080314
10,23,600,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,157,0,4.07559006
10,26,600,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,157,0,4.07559006
14,23,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,168.5,0,4.073097212
14,23,700,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,168.5,0,4.073097212
6,26,750,5,3.4,2.1,1,3,3,11,15,1600,16.17314332,145,0,4.071083046
8,14,600,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,165,0,4.067513847
10,17,600,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,167,0,4.066487722
10,20,650,5,3.4,2.1,1,3,3,11,15,1600,18.82671396,160,0,4.061438241
14,17,850,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,166.5,0,4.053642973
14,20,850,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,166.5,0,4.053642973
8,23,500,5,3.4,2.1,1,3,3,11,15,1600,22.0882392,161,0,4.053284358
12,17,600,5,3.4,2.1,1,3,3,11,15,1600,22.75941171,167,0,4.052489828
8,11,900,5,3.4,2.1,1,3,3,11,15,1600,17.34184109,166,0,4.049396915
