sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
7,8,550,5,3.4,2.1,1,3,3,11,27,1600,25.96653588,93,0,-1.021846427
7,8,550,5,3.4,2.1,1,4,4,11,19,1600,27.90441076,71,0,-1.031212555
7,8,550,5,3.4,2.1,1,4,3,27,7,1600,28.76332212,74,0,-1.03445323
7,8,550,5,3.4,2.1,1,4,4,23,23,1600,31.18336565,74,0,-1.045846537
7,8,550,5,3.4,2.1,1,3,3,23,23,1600,31.29179126,96,0,-1.048549606
7,8,550,5,3.4,2.1,1,3,3,15,15,1600,29.41128083,106,0,-1.058879743
7,8,550,5,3.4,2.1,1,3,3,7,11,1600,28.67001194,103,0,-1.060029279
7,8,550,5,3.4,2.1,1,3,3,7,15,1600,28.71878254,102,0,-1.062990648
7,8,550,5,3.4,2.1,1,3,3,19,27,1600,28.22085546,92,0,-1.066694875
7,8,550,5,3.4,2.1,1,4,3,19,7,1600,29.85231616,73,0,-1.135697092
7,8,550,5,3.4,2.1,1,3,3,19,23,1600,29.44425251,92,0,-1.143238669
7,8,550,5,3.4,2.1,1,4,4,11,15,1600,27.82103357,91,0,-1.146534896
7,8,550,5,3.4,2.1,1,3,3,23,19,1600,34.23996651,107,0,-1.166159154
7,8,550,5,3.4,2.1,1,3,4,15,27,1600,25.11967728,93,0,-1.175046984
7,8,550,5,3.4,2.1,1,3,4,11,27,1600,23.83784755,88,0,-1.188960765
7,8,550,5,3.4,2.1,1,3,3,27,23,1600,40.63972504,29,0,-1.198060429
7,8,550,5,3.4,2.1,1,3,4,7,11,1600,20.30933979,106,0,-1.226853173
7,8,550,5,3.4,2.1,1,3,3,23,27,1600,28.23987941,86,0,-1.230565583
7,8,550,5,3.4,2.1,1,3,4,27,15,1600,30.75527459,116,0,-1.261469242
7,8,550,5,3.4,2.1,1,3,4,23,23,1600,28.07803087,100,0,-1.264632029
7,8,550,5,3.4,2.1,1,3,4,27,19,1600,30.29509176,104,0,-1.26514953
7,8,550,5,3.4,2.1,1,4,3,23,7,1600,31.1041786,78,0,-1.272061451
7,8,550,5,3.4,2.1,1,3,4,27,7,1600,32.06385781,107,0,-1.295717959
7,8,550,5,3.4,2.1,1,3,3,27,27,1600,40.69962195,26,0,-1.29754983
7,8,550,5,3.4,2.1,1,4,4,11,27,1600,28.08331612,78,0,-1.300590837
7,8,550,5,3.4,2.1,1,4,3,11,15,1600,31.00018797,74,0,-1.318632176
7,8,550,5,3.4,2.1,1,3,3,27,15,1600,41.77310024,37,0,-1.328269492
7,8,550,5,3.4,2.1,1,3,3,27,19,1600,43.15927275,33,0,-1.348431203
7,8,550,5,3.4,2.1,1,3,4,23,7,1600,33.19653516,108,0,-1.385518646
7,8,550,5,3.4,2.1,1,3,4,11,7,1600,27.93630984,110,0,-1.394792734
7,8,550,5,3.4,2.1,1,4,3,23,11,1600,33.3421122,77,0,-1.413895127
7,8,550,5,3.4,2.1,1,3,4,27,23,1600,29.26654358,103,0,-1.423397361
7,8,550,5,3.4,2.1,1,3,4,19,23,1600,31.50371498,101,0,-1.44581499
7,8,550,5,3.4,2.1,1,4,4,11,23,1600,28.16178948,71,0,-1.464759806
7,8,550,5,3.4,2.1,1,4,4,27,23,1600,33.66609308,74,0,-1.474212519
7,8,550,5,3.4,2.1,1,4,3,11,7,1600,32.4315719,77,0,-1.474902894
7,8,550,5,3.4,2.1,1,4,3,7,19,1600,32.66616094,70,0,-1.478447525
7,8,550,5,3.4,2.1,1,3,3,19,19,1600,35.29705423,105,0,-1.498988999
7,8,550,5,3.4,2.1,1,3,4,15,23,1600,30.22094396,103,0,-1.518652192
7,8,550,5,3.4,2.1,1,4,3,7,15,1600,32.49900744,72,0,-1.535220825
7,8,550,5,3.4,2.1,1,3,4,11,11,1600,28.3436063,107,0,-1.541710971
7,8,550,5,3.4,2.1,1,3,4,19,27,1600,24.29873741,94,0,-1.559065117
7,8,550,5,3.4,2.1,1,4,3,11,19,1600,30.39070592,70,0,-1.563491015
7,8,550,5,3.4,2.1,1,3,3,19,15,1600,34.1610919,111,0,-1.576621248
7,8,550,5,3.4,2.1,1,3,3,23,15,1600,33.87602931,111,0,-1.606682915
7,8,550,5,3.4,2.1,1,4,3,15,7,1600,34.72477091,73,0,-1.623547773
7,8,550,5,3.4,2.1,1,3,4,27,27,1600,25.41912143,98,0,-1.818198006
7,8,550,5,3.4,2.1,1,3,4,23,27,1600,27.0136228,95,0,-2.018868601
