sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
7,29,950,86,3.4,2.1,1,3,3,11,15,1600,18.651380723156237,140.0,0.0,2.30915460024954
7,29,950,91,3.4,2.1,1,3,3,11,15,1600,18.656855672686103,140.0,0.0,2.3054555864310697
7,29,950,96,3.4,2.1,1,3,3,11,15,1600,18.65920444364251,140.0,0.0,2.3026294294343517
7,29,950,101,3.4,2.1,1,3,3,11,15,1600,18.65910730730025,140.0,0.0,2.3005323436866476
7,29,950,106,3.4,2.1,1,3,3,11,15,1600,18.657098787981017,139.0,0.0,2.973507901843207
7,29,950,111,3.4,2.1,1,3,3,11,15,1600,18.65360103769655,139.0,0.0,2.974048556964862
7,29,950,116,3.4,2.1,1,3,3,11,15,1600,18.64894902826462,139.0,0.0,2.974713792633398
7,29,950,121,3.4,2.1,1,3,3,11,15,1600,18.643409696373094,139.0,0.0,2.975445471877832
7,29,950,126,3.4,2.1,1,3,3,11,15,1600,18.637196592092522,139.0,0.0,2.9761990728391274
7,29,950,131,3.4,2.1,1,3,3,11,15,1600,18.630481160838755,139.0,0.0,2.9769408111214375
7,29,950,136,3.4,2.1,1,3,3,11,15,1600,18.62340148648957,139.0,0.0,2.9776453537246774
7,29,950,141,3.4,2.1,1,3,3,11,15,1600,18.61606910587475,139.0,0.0,2.978294001068556
7,29,950,146,3.4,2.1,1,3,3,11,15,1600,18.60857434721816,139.0,0.0,2.9788732431497813
7,29,950,151,3.4,2.1,1,3,3,11,15,1600,18.600990531261477,139.0,0.0,2.9793736126503907
7,29,950,156,3.4,2.1,1,3,3,11,15,1600,18.59337729056312,139.0,0.0,2.9797887748093905
7,29,950,161,3.4,2.1,1,3,3,11,15,1600,18.585783200614195,139.0,0.0,2.9801148077624475
7,29,950,166,3.4,2.1,1,3,3,11,15,1600,18.57824787278521,139.0,0.0,2.9803496324072203
7,29,950,171,3.4,2.1,1,3,3,11,15,1600,18.570803620179582,139.0,0.0,2.980492568178092
7,29,950,176,3.4,2.1,1,3,3,11,15,1600,18.563476787442674,139.0,0.0,2.980543983455386
7,29,950,181,3.4,2.1,1,3,3,11,15,1600,18.556288817455705,139.0,0.0,2.980505019383964
7,29,950,186,3.4,2.1,1,3,3,11,15,1600,18.549257103375293,139.0,0.0,2.9803773793948167
7,29,950,191,3.4,2.1,1,3,3,11,15,1600,18.542395676817844,139.0,0.0,2.9801631634433634
7,29,950,196,3.4,2.1,1,3,3,11,15,1600,18.535715756806336,139.0,0.0,2.979864745156082
15,26,800,1,3.4,2.1,1,3,3,11,15,1600,13.403370969490904,165.0,0.0,3.868253413643458
15,26,800,6,3.4,2.1,1,3,3,11,15,1600,24.418275237852278,165.0,0.0,4.231279658822432
15,26,800,11,3.4,2.1,1,3,3,11,15,1600,24.80953897798383,165.0,0.0,3.0882179246122603
15,26,800,16,3.4,2.1,1,3,3,11,15,1600,23.170093748718827,166.0,0.0,3.1639572972595467
15,26,800,21,3.4,2.1,1,3,3,11,15,1600,24.09285527083181,167.0,0.0,2.6069852216972227
15,26,800,26,3.4,2.1,1,3,3,11,15,1600,24.760360033620042,166.0,0.0,2.6853896484757867
15,26,800,31,3.4,2.1,1,3,3,11,15,1600,25.275970133642442,164.0,0.0,2.5483526239491434
15,26,800,36,3.4,2.1,1,3,3,11,15,1600,24.414604101604134,164.0,0.0,2.4448832856113714
15,26,800,41,3.4,2.1,1,3,3,11,15,1600,24.718167600737182,164.0,0.0,2.5926158953763565
15,26,800,46,3.4,2.1,1,3,3,11,15,1600,21.42576217826442,163.0,0.0,2.7174038330165957
15,26,800,51,3.4,2.1,1,3,3,11,15,1600,25.714613672851623,163.0,0.0,2.547363696092537
15,26,800,56,3.4,2.1,1,3,3,11,15,1600,25.88177087556478,163.0,0.0,2.531696735755844
15,26,800,61,3.4,2.1,1,3,3,11,15,1600,26.016270409693075,163.0,0.0,2.519676132803339
15,26,800,66,3.4,2.1,1,3,3,11,15,1600,26.12471523448597,163.0,0.0,2.510488329731702
15,26,800,71,3.4,2.1,1,3,3,11,15,1600,22.95673936971162,163.0,0.0,2.9109481005201365
15,26,800,76,3.4,2.1,1,3,3,11,15,1600,22.991884091054526,162.0,0.0,2.800872153511618
15,26,800,81,3.4,2.1,1,3,3,11,15,1600,25.9810546061067,163.0,0.0,2.6761989271953537
15,26,800,86,3.4,2.1,1,3,3,11,15,1600,25.983123529937462,163.0,0.0,2.6669754911629315
15,26,800,91,3.4,2.1,1,3,3,11,15,1600,25.985320033471943,163.0,0.0,2.9569502320866823
15,26,800,96,3.4,2.1,1,3,3,11,15,1600,25.98780827778359,163.0,0.0,2.9496665311617414
15,26,800,101,3.4,2.1,1,3,3,11,15,1600,25.990696576871173,163.0,0.0,2.9433454272917534
15,26,800,106,3.4,2.1,1,3,3,11,15,1600,25.994051500715983,162.0,0.0,3.5718199228530696
15,26,800,111,3.4,2.1,1,3,3,11,15,1600,25.997908645540395,162.0,0.0,3.56751164279177
15,26,800,116,3.4,2.1,1,3,3,11,15,1600,26.00228084923681,162.0,0.0,3.563540978756381
15,26,800,121,3.4,2.1,1,3,3,11,15,1600,26.007164458841004,162.0,0.0,3.5598432547475576
15,26,800,126,3.4,2.1,1,3,3,11,15,1600,26.01254411292192,162.0,0.0,3.5563661115415726
15,26,800,131,3.4,2.1,1,3,3,11,15,1600,26.018396388587753,162.0,0.0,3.5530671094434636
15,26,800,136,3.4,2.1,1,3,3,11,15,1600,26.024692576728214,162.0,0.0,3.5499117965681837
15,26,800,141,3.4,2.1,1,3,3,11,15,1600,26.031400784924138,162.0,0.0,3.5468721532394194
15,26,800,146,3.4,2.1,1,3,3,11,15,1600,26.03848751929862,162.0,0.0,3.543925337941978
15,26,800,151,3.4,2.1,1,3,3,11,15,1600,26.045918861361773,162.0,0.0,3.541052678079624
