sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312625
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312625
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312625
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312166
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312166
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557195068
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557195068
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557195068
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557195068
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557184759
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557184759
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55705057
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55705057
